species_guid,icode,author_display,title
71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
71179fce-6e04-4fb9-84c0-73acd0e36ec8,7000,"CAB, 2006",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
ac46290f-b942-4834-9db9-8378ec05d1ed,1695,"季良, 1995",
0b956f59-dd97-4acf-9cb8-1d525a94a515,1674,"牛宏舜等, 1992",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
b3d42cfb-372b-48ff-b5c0-aa553527cfc4,1690,"张健如等, 1991",
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
f994f92d-6883-481b-93d5-976ffa7b939d,1654,CMI/AAB,
b2f04515-aa9e-4a63-903c-e9fd29c35506,7000,"CAB, 2006",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
2103caa7-f909-469e-aaf3-10774a17be3c,10412,"孙浩华等, 2007",
2103caa7-f909-469e-aaf3-10774a17be3c,10431,"周益军, 2000",
bafd0ced-f853-4975-8cac-b7238491992e,1674,"牛宏舜等, 1992",
69e96401-96e8-4346-95e1-f0199ac5d778,154600,本系统,
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
76bd4be5-98aa-4910-884c-689489e434d5,1690,"张健如等, 1991",
8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
8e67e9d3-3bf6-4ac6-ba3f-443a8f455c7e,1674,"牛宏舜等, 1992",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
557feb12-5a10-4c63-88f4-1d32acea25a6,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
3c68a3bc-39ad-42ee-9e83-1d2d667f3201,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,10410,"郑耘等, 2007",
ddbd3c56-3509-4a25-9844-e42cf4c3e6dc,7000,"CAB, 2006",
8dd83bfe-26fb-4006-b142-1a0664cfded3,1674,"牛宏舜等, 1992",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
1dd6f4ad-9722-420b-96be-8ea532081f3d,10458,"王达新等, 2007",
1dd6f4ad-9722-420b-96be-8ea532081f3d,7000,"CAB, 2006",
bb8db619-4dab-4ac7-8490-808f9f736263,7000,"CAB, 2006",
2fc4e0b2-0ca2-425e-9574-b86cc80c5a50,7000,"CAB, 2006",
2fc4e0b2-0ca2-425e-9574-b86cc80c5a50,839,"张成良等, 1996",
2fc4e0b2-0ca2-425e-9574-b86cc80c5a50,7000,"CAB, 2006",
2fc4e0b2-0ca2-425e-9574-b86cc80c5a50,7000,"CAB, 2006",
2fc4e0b2-0ca2-425e-9574-b86cc80c5a50,7000,"CAB, 2006",
b398652b-5d10-4dae-885f-9e4b0b8d8cf3,7000,"CAB, 2006",
9988d157-b227-49fe-9b6c-becc83a5bb5b,1674,"牛宏舜等, 1992",
a9046d5d-136a-43ac-a458-72fdfceb7262,10331,"付振艳等, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,839,"张成良等, 1996",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,839,"张成良等, 1996",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,10414,"杨崇良等, 2001",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,7000,"CAB, 2006",
33890b39-a16d-49c8-9d4c-928e2c2fcf76,839,"张成良等, 1996",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
50002ee1-7cc5-4366-8929-c11629d1707a,1654,CMI/AAB,
50002ee1-7cc5-4366-8929-c11629d1707a,7000,"CAB, 2006",
a489e9cd-159d-42e0-97a0-82e678792499,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
3429638a-b582-4571-9a62-c172c8312e59,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
a581b061-584b-4c82-83b1-c2bb501aca21,1674,"牛宏舜等, 1992",
41120346-5402-4b84-bc01-a1357a4be187,1674,"牛宏舜等, 1992",
49d8a631-c703-421e-a925-bc41d6452d77,7000,"CAB, 2006",
4950bb9c-83a5-4b9f-b2d1-277e1fef57db,7000,"CAB, 2006",
4950bb9c-83a5-4b9f-b2d1-277e1fef57db,448,"CABI and EPPO, 1992",
4950bb9c-83a5-4b9f-b2d1-277e1fef57db,7000,"CAB, 2006",
752a0acd-9151-4de6-9300-1c249eacbcac,5,"王子清, 1982",
752a0acd-9151-4de6-9300-1c249eacbcac,5,"王子清, 1982",
752a0acd-9151-4de6-9300-1c249eacbcac,5,"王子清, 1982",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,448,"CABI and EPPO, 1992",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,448,"CABI and EPPO, 1992",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,448,"CABI and EPPO, 1992",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
b02cea39-4979-4a72-a8dc-0a9cb53de996,57,"Ulrich Bense, 1995",
422b6d50-9d08-431d-97b0-651fdba25d7f,5,"王子清, 1982",
422b6d50-9d08-431d-97b0-651fdba25d7f,5,"王子清, 1982",
422b6d50-9d08-431d-97b0-651fdba25d7f,2595,"Scalenet, 2006",
422b6d50-9d08-431d-97b0-651fdba25d7f,2593,"王子清, 1982",
422b6d50-9d08-431d-97b0-651fdba25d7f,2595,"Scalenet, 2006",
422b6d50-9d08-431d-97b0-651fdba25d7f,5,"王子清, 1982",
422b6d50-9d08-431d-97b0-651fdba25d7f,2595,"Scalenet, 2006",
422b6d50-9d08-431d-97b0-651fdba25d7f,5,"王子清, 1982",
214b65fc-1adc-4f4e-9ba2-297a5f437d61,7000,"CAB, 2006",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,7000,"CAB, 2006",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,7000,"CAB, 2006",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,1560,"瞿雅莲(译), 1990",
8efd1819-e7bd-44a0-8bb2-885392d56530,7000,"CAB, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,7000,"CAB, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,2595,"Scalenet, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,7000,"CAB, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,7000,"CAB, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,7000,"CAB, 2006",
f140eeb1-ce49-4661-a712-592ac3f32d72,7000,"CAB, 2006",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
80a3fba1-a1f8-41f9-a018-d50fb692d518,1695,"季良, 1995",
efc49eca-4f09-49ec-81b2-fddc2b883dda,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
da27675d-f777-4f8a-bfe3-618995220814,7000,"CAB, 2006",
79f8aaaf-65c6-4941-8270-500d799ffeec,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
5dfb6d81-6091-449a-b93a-4826a0fe0399,1674,"牛宏舜等, 1992",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
4ccf47eb-ce91-4bf9-a336-f544ec058fd0,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
59ae70c9-25d7-4278-909d-4667ef37c222,7000,"CAB, 2006",
9f8ed86c-d426-450c-a13c-264ad833239e,1664,"舆良清等, 1983",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
b2275d6a-2a1d-4220-8ae5-97e370ced735,1674,"牛宏舜等, 1992",
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,10336,"蔡红等, 2001",
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
4f98e278-2291-4970-b7b6-04281ca8d227,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
2acd00d0-1659-407d-baed-3dc3730151e8,1654,CMI/AAB,
2acd00d0-1659-407d-baed-3dc3730151e8,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
cbf28659-fad9-43d5-b066-5cfe43b2187c,10325,"孔宝华等, 2001",
cbf28659-fad9-43d5-b066-5cfe43b2187c,7000,"CAB, 2006",
745b4379-f734-429b-9b0b-0bc3b6739cc3,7000,"CAB, 2006",
48168120-3690-4f5c-9416-dc32f0880d87,1690,"张健如等, 1991",
48168120-3690-4f5c-9416-dc32f0880d87,1690,"张健如等, 1991",
48168120-3690-4f5c-9416-dc32f0880d87,1690,"张健如等, 1991",
48168120-3690-4f5c-9416-dc32f0880d87,1690,"张健如等, 1991",
48168120-3690-4f5c-9416-dc32f0880d87,1690,"张健如等, 1991",
e640e8ca-4639-4184-8ce0-66014092c675,7000,"CAB, 2006",
b4c8ae5f-9894-419a-87d2-ed38c43aca22,153398,"CABI, 2011",
b4c8ae5f-9894-419a-87d2-ed38c43aca22,153398,"CABI, 2011",
b4c8ae5f-9894-419a-87d2-ed38c43aca22,153398,"CABI, 2011",
b4c8ae5f-9894-419a-87d2-ed38c43aca22,153398,"CABI, 2011",
b4c8ae5f-9894-419a-87d2-ed38c43aca22,153398,"CABI, 2011",
6e773847-2735-46f1-b58b-5dd75478f6e3,16073786,"刘若思, 等",
9a2ed58a-f91c-41cb-84bc-9c3426274501,7000,"CAB, 2006",
d63484ee-900c-43ae-8e41-89f1b91c0589,17124614,The EU Commission,
